source_row_id,subject_id,gender,height,weight,shoulder,chest,waist,hip,thigh_length,calf_length,torso_length,leg_length,neck_length,thigh_calf_ratio,torso_leg_ratio
1237,8_SM_001238,F,159.0,50.5,35.61,82.4,65.8,90.9,33.279999999999994,35.870000000000005,41.0,67.6,7.020000000000005,0.9277948146083075,0.6065088757396451
1207,8_SM_001208,F,181.0,62.5,38.089999999999996,83.8,70.3,97.6,36.46,42.3,50.6,77.9,7.919999999999982,0.8619385342789598,0.6495507060333761
4381,8_SM_004382,M,172.8,75.5,39.11,100.5,96.1,100.0,29.930000000000007,41.87,45.9,72.8,5.020000000000005,0.7148316216861716,0.6304945054945055
4088,8_SM_004089,M,171.2,76.7,39.64,101.3,92.3,103.0,31.46999999999999,38.39,48.2,69.1,8.020000000000005,0.819744725188851,0.6975397973950797
690,8_SM_000691,F,154.4,55.5,31.619999999999997,89.9,79.5,91.9,32.17,35.339999999999996,42.9,66.7,4.840000000000009,0.9102999434069045,0.6431784107946027
2416,8_SM_002417,F,156.0,49.5,36.45,79.4,70.9,90.2,27.549999999999994,37.31,41.3,63.7,6.3799999999999955,0.7384079335298845,0.6483516483516483
2852,8_SM_002853,M,169.7,83.2,39.79,102.6,92.6,102.2,27.7,37.769999999999996,50.1,67.3,7.4100000000000135,0.7333862854117025,0.7444279346210996
2324,8_SM_002325,F,149.4,57.2,35.42,99.3,83.2,86.4,27.71,33.42,40.3,60.7,4.15,0.8291442250149611,0.6639209225700164
289,8_SM_000290,F,155.2,43.9,31.45,78.9,71.7,85.6,30.360000000000003,36.65,41.2,66.0,6.920000000000004,0.8283765347885403,0.6242424242424243
1520,8_SM_001521,F,159.4,51.9,34.8,83.4,64.7,88.3,29.630000000000003,35.75,47.4,65.4,7.1099999999999905,0.8288111888111889,0.7247706422018347
1913,8_SM_001914,F,155.3,52.1,34.38,86.9,76.6,90.0,30.619999999999997,33.98,43.3,63.5,9.160000000000014,0.9011183048852266,0.6818897637795275
1198,8_SM_001199,F,156.7,48.3,34.07,76.8,67.7,92.0,31.420000000000005,34.57,42.4,63.1,8.710000000000013,0.908880532253399,0.6719492868462758
1196,8_SM_001197,F,165.5,53.9,34.54,85.5,72.7,90.4,34.14999999999999,38.7,43.8,70.2,8.1,0.8824289405684752,0.6239316239316238
2267,8_SM_002268,F,156.2,54.2,35.19,90.7,80.8,88.0,28.109999999999996,34.6,44.7,62.9,7.389999999999986,0.8124277456647397,0.7106518282988872
2222,8_SM_002223,F,161.5,49.3,35.44,77.5,68.2,93.0,31.110000000000003,36.68,44.9,66.5,7.1299999999999955,0.8481461286804799,0.675187969924812
746,8_SM_000747,F,164.8,53.9,33.010000000000005,84.3,69.2,93.9,33.410000000000004,38.05,44.9,69.4,6.039999999999987,0.8780551905387649,0.6469740634005763
1204,8_SM_001205,F,162.9,69.0,34.46,94.0,81.7,101.1,28.560000000000002,36.989999999999995,46.6,66.0,6.3700000000000045,0.7721005677210059,0.706060606060606
4352,8_SM_004353,M,163.5,67.9,38.769999999999996,94.8,84.4,92.6,29.7,35.48,44.6,65.1,6.1200000000000045,0.8370913190529876,0.6850998463901691
2851,8_SM_002852,M,179.5,77.9,41.69,99.1,80.9,99.4,33.26,42.17999999999999,50.6,75.7,8.8,0.7885253674727359,0.6684280052840158
2264,8_SM_002265,F,160.3,60.5,36.79,87.0,79.0,97.8,27.55,35.33,43.2,62.8,5.429999999999995,0.7797905462779509,0.6878980891719746
4122,8_SM_004123,M,177.7,88.8,42.47,104.9,97.9,104.0,33.940000000000005,41.370000000000005,48.5,74.3,7.229999999999995,0.8204012569494803,0.6527590847913863
1085,8_SM_001086,F,170.6,56.5,38.06,79.8,69.3,91.5,34.36,36.910000000000004,47.8,69.1,8.429999999999996,0.9309130316987265,0.6917510853835022
3744,8_SM_003745,M,183.2,69.7,41.06,94.7,75.7,96.0,35.67,42.760000000000005,47.6,77.8,8.009999999999991,0.8341908325537886,0.6118251928020566
4243,8_SM_004244,M,162.0,75.0,40.46,106.5,98.5,97.6,26.25,36.96,44.2,62.8,7.219999999999982,0.7102272727272727,0.7038216560509555
1735,8_SM_001736,F,161.1,47.4,31.369999999999997,75.2,61.7,86.6,32.440000000000005,36.589999999999996,45.5,67.3,6.220000000000004,0.8865810330691448,0.6760772659732541
3334,8_SM_003335,M,170.2,63.0,39.589999999999996,95.1,77.7,93.0,34.13,39.779999999999994,42.2,71.6,8.460000000000013,0.857968828557064,0.5893854748603353
1857,8_SM_001858,F,168.0,93.6,39.160000000000004,108.3,106.3,111.2,33.010000000000005,36.39,47.8,68.2,5.829999999999996,0.9071173399285519,0.7008797653958944
3196,8_SM_003197,M,173.5,74.7,40.47,96.1,88.6,97.0,29.919999999999998,42.14,45.9,66.8,6.8,0.7100142382534409,0.687125748502994
2742,8_SM_002743,M,172.4,64.0,35.32,88.0,72.0,90.7,31.26,40.379999999999995,47.8,70.4,7.05,0.7741456166419021,0.6789772727272726
503,8_SM_000504,F,161.4,51.9,32.39,78.2,66.0,89.7,33.15,35.989999999999995,45.6,66.7,5.809999999999991,0.9210891914420674,0.6836581709145427
3755,8_SM_003756,M,170.3,76.7,38.39,98.6,96.4,98.8,25.150000000000006,41.14,46.4,66.2,9.270000000000005,0.6113271754982986,0.7009063444108761
3002,8_SM_003003,M,157.3,58.1,36.56,89.6,84.4,93.1,27.270000000000003,38.480000000000004,37.4,65.5,7.029999999999996,0.7086798336798337,0.5709923664122137
2093,8_SM_002094,F,154.3,52.0,34.63,85.5,77.3,89.5,27.05,33.589999999999996,44.5,59.3,7.6099999999999905,0.8052991961893422,0.7504215851602024
1801,8_SM_001802,F,155.6,52.0,31.29,86.3,74.8,90.5,29.939999999999998,34.97,40.7,65.6,5.340000000000009,0.8561624249356591,0.6204268292682927
1447,8_SM_001448,F,163.0,58.1,33.58,87.7,76.0,94.8,35.339999999999996,39.14,41.1,73.2,7.029999999999996,0.9029126213592232,0.5614754098360656
1390,8_SM_001391,F,155.8,47.9,32.589999999999996,81.8,66.4,87.4,30.170000000000005,34.63,43.5,63.1,6.2,0.8712099335835981,0.6893819334389857
1036,8_SM_001037,F,168.8,89.6,39.72,111.3,98.1,115.3,29.0,39.29,49.2,68.3,6.1200000000000045,0.7381012980402138,0.7203513909224012
2743,8_SM_002744,M,173.8,67.5,39.910000000000004,88.6,80.7,95.5,32.769999999999996,39.980000000000004,43.8,71.2,7.459999999999991,0.8196598299149573,0.6151685393258426
4442,8_SM_004443,M,168.2,73.3,40.28,99.3,86.5,94.4,29.120000000000005,37.69,49.8,66.7,5.770000000000005,0.7726187317590875,0.7466266866566715
2210,8_SM_002211,F,155.4,53.1,37.7,82.8,75.9,92.4,28.809999999999995,35.32000000000001,42.4,63.1,6.6299999999999955,0.8156851642129103,0.6719492868462758
1518,8_SM_001519,F,160.1,52.0,35.54,78.6,68.8,94.7,29.420000000000005,34.85,43.7,64.0,7.65,0.8441893830703014,0.6828125
673,8_SM_000674,F,168.0,59.1,35.21,80.4,71.5,99.3,31.620000000000005,36.45,47.0,66.2,6.739999999999986,0.8674897119341565,0.7099697885196374
3201,8_SM_003202,M,170.4,85.7,37.589999999999996,110.1,97.1,103.6,30.590000000000003,37.63,49.3,67.4,7.280000000000018,0.8129152272123307,0.731454005934718
4297,8_SM_004298,M,170.0,60.2,37.769999999999996,92.8,79.5,91.3,33.63,39.33,44.7,72.0,6.920000000000004,0.8550724637681161,0.6208333333333333
1031,8_SM_001032,F,171.1,66.5,37.55,93.5,79.3,98.5,35.60000000000001,42.04,47.5,73.8,5.429999999999995,0.8468125594671744,0.6436314363143631
1444,8_SM_001445,F,151.9,44.4,34.25,77.7,65.4,86.4,28.359999999999996,34.010000000000005,39.9,61.6,6.3800000000000185,0.8338723904733899,0.6477272727272727
3236,8_SM_003237,M,176.2,66.0,43.03,95.9,77.7,93.8,33.28,41.11,46.1,72.4,9.0,0.8095353928484554,0.6367403314917127
2363,8_SM_002364,F,160.5,67.7,36.12,95.3,88.9,101.3,29.840000000000003,36.660000000000004,43.5,66.2,6.25,0.8139661756683033,0.6570996978851964
2266,8_SM_002267,F,153.0,53.8,35.55,85.3,78.5,95.0,23.389999999999997,33.25,44.1,55.7,6.7,0.7034586466165412,0.7917414721723519
2508,8_SM_002509,F,157.0,51.9,34.56,88.4,74.2,92.6,30.749999999999993,35.06,41.9,64.9,7.55,0.8770678836280659,0.645608628659476
247,8_SM_000248,F,156.0,49.6,33.93,79.2,68.6,90.6,32.72,33.57,39.6,64.2,7.720000000000004,0.9746797736073876,0.616822429906542
269,8_SM_000270,F,168.2,66.1,36.94,89.8,79.5,103.1,33.17,38.4,45.8,70.9,4.790000000000009,0.8638020833333334,0.6459802538787023
63,8_SM_000064,F,157.0,47.2,34.63,79.2,67.8,87.3,30.2,34.4,44.3,64.0,5.65,0.877906976744186,0.6921875
2068,8_SM_002069,F,154.4,56.6,34.89,90.0,73.3,95.4,29.15,37.26,40.7,64.8,6.35,0.7823403113258186,0.6280864197530865
3626,8_SM_003627,M,166.8,72.7,40.19,99.0,84.9,97.3,28.96,39.8,44.5,67.8,7.790000000000009,0.7276381909547739,0.6563421828908554
2255,8_SM_002256,F,147.8,56.6,33.64,92.7,83.5,95.9,26.95,32.519999999999996,42.1,58.9,5.579999999999996,0.8287207872078721,0.7147707979626486
2447,8_SM_002448,F,153.6,41.4,32.989999999999995,75.8,57.2,83.9,28.389999999999997,35.28,43.0,63.3,4.95,0.804705215419501,0.679304897314376
4269,8_SM_004270,M,180.0,97.2,43.35,111.3,101.7,106.1,30.560000000000002,41.67,49.1,72.0,7.1200000000000045,0.7333813294936405,0.6819444444444445
3722,8_SM_003723,M,170.0,79.6,39.58,101.3,92.5,104.9,31.680000000000007,40.25,44.2,69.8,7.090000000000009,0.7870807453416151,0.6332378223495703
3295,8_SM_003296,M,172.0,71.7,41.78,100.8,77.8,96.9,32.0,39.769999999999996,46.2,70.0,6.959999999999991,0.8046266029670607,0.66
4318,8_SM_004319,M,180.0,77.9,40.9,95.5,92.5,99.5,33.559999999999995,41.660000000000004,47.8,74.5,7.270000000000005,0.8055688910225635,0.6416107382550336
3812,8_SM_003813,M,174.6,81.2,39.05,100.7,87.0,103.5,29.35,39.13,49.7,67.6,8.9,0.7500638895987733,0.7352071005917161
103,8_SM_000104,F,164.9,53.7,34.230000000000004,83.8,66.5,92.0,33.209999999999994,36.42,44.8,67.9,6.759999999999991,0.9118616144975286,0.6597938144329896
3794,8_SM_003795,M,177.5,86.7,39.13,105.9,92.7,103.1,30.220000000000006,42.660000000000004,45.7,73.7,8.159999999999991,0.7083919362400376,0.6200814111261873
4295,8_SM_004296,M,167.0,65.8,37.64,92.0,90.5,92.3,29.950000000000006,37.17999999999999,52.1,66.5,8.880000000000019,0.8055406132329213,0.7834586466165414
513,8_SM_000514,F,159.1,57.4,35.63,87.7,73.2,95.1,30.45,37.48,39.4,67.6,5.279999999999996,0.8124332977588048,0.5828402366863905
2658,8_SM_002659,M,185.5,79.7,41.53,98.7,84.0,102.2,34.83,40.260000000000005,50.8,73.4,8.920000000000005,0.8651266766020863,0.6920980926430517
4482,8_SM_004483,M,168.8,81.6,39.6,103.3,106.0,98.7,24.73,38.64,51.6,66.2,4.239999999999986,0.6400103519668737,0.7794561933534743
1268,8_SM_001269,F,168.0,66.7,38.11,94.8,80.0,102.1,32.56,37.309999999999995,46.2,66.5,8.379999999999995,0.8726882873224339,0.6947368421052632
875,8_SM_000876,F,166.3,59.0,38.38,84.5,73.8,96.3,34.45,36.739999999999995,45.0,68.9,7.3800000000000185,0.9376701143168211,0.6531204644412191
918,8_SM_000919,F,162.7,59.1,35.28,89.5,75.0,93.8,35.470000000000006,37.519999999999996,42.9,69.3,6.909999999999991,0.9453624733475482,0.6190476190476191
2262,8_SM_002263,F,157.2,52.8,34.13,85.2,76.0,91.2,29.089999999999996,35.57,43.5,63.1,7.709999999999991,0.8178240089963451,0.6893819334389857
2136,8_SM_002137,F,165.0,61.2,39.239999999999995,88.1,79.0,95.9,30.1,38.0,43.5,68.5,8.080000000000018,0.7921052631578948,0.635036496350365
361,8_SM_000362,F,174.5,80.8,33.11,94.5,84.7,105.2,33.57,38.870000000000005,49.8,71.4,6.240000000000009,0.8636480576279907,0.6974789915966385
3547,8_SM_003548,M,168.4,82.9,39.29,103.8,88.2,102.7,28.24,40.17,43.9,70.3,6.8700000000000045,0.7030121981578291,0.6244665718349929
302,8_SM_000303,F,164.2,63.1,33.61,87.5,82.6,97.5,30.35,36.19,44.9,65.4,6.429999999999995,0.8386294556507323,0.6865443425076452
1013,8_SM_001014,F,158.5,47.4,34.53,85.5,70.1,85.5,32.2,37.18,42.8,68.4,5.6299999999999955,0.8660570199031739,0.6257309941520467
1629,8_SM_001630,F,161.4,48.9,34.81,79.0,70.5,91.4,33.760000000000005,37.0,41.3,69.9,6.45,0.9124324324324325,0.5908440629470672
1927,8_SM_001928,F,155.7,64.3,36.45,97.8,90.0,96.4,30.46999999999999,34.30200000000001,42.7,63.2,6.8399999999999865,0.888286397294618,0.6756329113924051
2975,8_SM_002976,M,192.2,119.8,40.54,122.5,113.5,113.5,33.830000000000005,43.89,55.4,77.0,9.559999999999992,0.7707906128958761,0.7194805194805195
771,8_SM_000772,F,163.0,59.4,31.45,92.1,78.2,95.4,31.889999999999997,36.77,43.9,67.7,6.259999999999991,0.8672831112319824,0.6484490398818316
4479,8_SM_004480,M,172.1,84.0,40.44,105.6,95.6,102.8,28.690000000000005,42.120000000000005,47.2,70.6,4.6200000000000045,0.6811490978157645,0.6685552407932013
1427,8_SM_001428,F,156.2,56.1,33.12,84.3,74.7,95.8,29.070000000000004,36.25,45.3,64.1,6.070000000000005,0.8019310344827587,0.7067082683307333
1428,8_SM_001429,F,162.6,51.4,33.25,79.5,70.4,88.6,34.690000000000005,35.55,46.9,68.2,6.4,0.9758087201125178,0.687683284457478
1422,8_SM_001423,F,162.9,81.6,38.13,108.8,99.5,106.9,29.54,36.39,46.1,64.8,6.829999999999996,0.8117614729321242,0.7114197530864198
2335,8_SM_002336,F,151.8,73.2,34.45,105.0,102.2,105.0,26.509999999999998,34.89,44.0,60.7,6.570000000000005,0.75981656635139,0.7248764415156507
3075,8_SM_003076,M,173.4,69.8,40.25,92.0,83.1,96.5,32.2,41.230000000000004,47.4,71.9,8.29000000000001,0.7809847198641766,0.6592489568845619
3824,8_SM_003825,M,167.0,85.1,39.489999999999995,106.3,103.7,104.7,26.419999999999998,38.58,42.4,65.1,6.6,0.6848107827890099,0.6513056835637481
2078,8_SM_002079,F,161.5,53.1,36.239999999999995,83.5,73.5,93.0,31.560000000000002,38.089999999999996,42.1,68.9,7.479999999999995,0.8285639275400369,0.6110304789550072
2428,8_SM_002429,F,151.5,52.5,34.86,93.4,80.8,88.7,28.120000000000005,34.730000000000004,35.9,62.1,6.470000000000004,0.8096746328822344,0.5780998389694042
2887,8_SM_002888,M,177.5,67.5,35.35,96.7,73.0,93.0,33.89,40.17,49.8,72.6,6.670000000000004,0.843664426188698,0.6859504132231405
4391,8_SM_004392,M,169.0,67.0,40.5,92.1,87.7,92.0,29.729999999999997,39.02,46.2,68.6,5.220000000000004,0.7619169656586364,0.6734693877551021
108,8_SM_000109,F,164.9,58.2,33.760000000000005,86.6,74.6,97.8,33.529999999999994,36.519999999999996,45.0,68.3,5.9,0.9181270536692223,0.6588579795021963
2750,8_SM_002751,M,174.6,73.1,39.81,96.1,80.3,97.4,32.36,41.17,47.7,72.0,7.6200000000000045,0.7860092300218605,0.6625000000000001
1279,8_SM_001280,F,151.6,53.3,35.1,84.9,73.0,93.3,28.48,33.43,40.7,61.6,4.8799999999999955,0.8519294047262937,0.6607142857142857
58,8_SM_000059,F,164.0,49.8,35.39,78.1,63.7,91.3,32.410000000000004,36.44,43.3,67.3,7.3799999999999955,0.8894072447859497,0.6433878157503714
76,8_SM_000077,F,167.9,74.4,35.75,98.0,87.5,104.5,32.660000000000004,39.68,44.1,70.3,2.8200000000000047,0.823084677419355,0.6273115220483642
3774,8_SM_003775,M,175.1,70.9,40.93,92.5,81.7,95.8,30.749999999999993,41.03,43.4,72.7,8.770000000000005,0.7494516207652935,0.5969738651994497
371,8_SM_000372,F,164.1,63.1,34.43,92.3,80.8,98.6,30.400000000000006,35.92999999999999,47.2,64.8,5.8900000000000095,0.846089618703034,0.7283950617283952
2110,8_SM_002111,F,151.1,54.4,34.14,92.0,85.7,97.5,28.159999999999997,34.64,39.3,62.5,5.4100000000000135,0.8129330254041569,0.6287999999999999
795,8_SM_000796,F,163.8,52.1,35.239999999999995,82.4,67.8,92.9,33.76,36.95,40.4,68.6,7.05,0.9136671177266575,0.5889212827988338
3507,8_SM_003508,M,180.0,68.8,39.17,90.2,77.5,94.1,35.32,42.36,47.4,79.5,7.220000000000004,0.833805476864967,0.5962264150943396
1366,8_SM_001367,F,166.1,65.0,35.87,89.0,74.8,99.3,31.890000000000004,36.92,46.5,68.0,8.840000000000009,0.8637594799566631,0.6838235294117647
3782,8_SM_003783,M,179.7,76.8,42.62,91.6,83.6,99.2,29.040000000000003,41.27,47.3,72.0,9.529999999999996,0.7036588320814151,0.6569444444444444
3470,8_SM_003471,M,181.0,73.9,43.2,99.5,79.9,93.7,36.52,41.94,48.4,77.5,7.65,0.8707677634716262,0.6245161290322581
2877,8_SM_002878,M,173.3,63.6,34.910000000000004,86.5,72.7,91.0,33.69,38.92,47.1,71.0,6.439999999999986,0.8656217882836587,0.6633802816901408
1189,8_SM_001190,F,160.2,49.3,35.58,81.1,69.7,91.2,31.45,35.760000000000005,44.7,65.2,6.409999999999991,0.8794742729306486,0.6855828220858896
2230,8_SM_002231,F,160.0,53.1,35.05,83.0,71.5,92.1,29.229999999999997,35.43,44.9,63.8,7.3799999999999955,0.8250070561670899,0.7037617554858935
1272,8_SM_001273,F,161.0,47.4,33.93,78.7,64.9,87.4,31.590000000000003,37.08,46.0,67.4,7.1600000000000135,0.8519417475728157,0.6824925816023738
1976,8_SM_001977,F,156.4,57.5,36.88,92.0,85.6,94.5,28.080000000000002,34.02,42.1,63.5,7.070000000000005,0.8253968253968254,0.662992125984252
2965,8_SM_002966,M,173.4,70.8,37.4,90.5,77.5,95.0,34.85000000000001,39.260000000000005,46.6,72.7,7.329999999999996,0.8876719307182884,0.640990371389271
920,8_SM_000921,F,167.6,58.0,35.85,88.7,78.4,93.5,32.760000000000005,37.65,45.7,69.7,6.8700000000000045,0.8701195219123508,0.6556671449067432
124,8_SM_000125,F,161.5,49.7,34.230000000000004,76.7,69.2,91.0,33.59,35.660000000000004,38.2,68.0,7.239999999999986,0.9419517666853617,0.5617647058823529
4491,8_SM_004492,M,165.0,67.0,38.62,93.5,94.7,93.8,27.509999999999998,38.42,41.3,66.5,8.240000000000009,0.7160333159812596,0.6210526315789473
2802,8_SM_002803,M,166.0,93.1,37.03,112.5,106.9,109.0,26.459999999999997,36.980000000000004,44.3,62.1,5.360000000000014,0.7155219037317467,0.7133655394524959
2835,8_SM_002836,M,171.6,73.7,41.89,97.8,86.8,98.5,29.359999999999996,41.83,42.8,71.2,7.659999999999991,0.7018885967009323,0.6011235955056179
1193,8_SM_001194,F,157.7,64.4,35.339999999999996,95.5,82.5,100.9,26.940000000000005,36.480000000000004,46.3,61.4,6.1400000000000095,0.7384868421052632,0.754071661237785
2825,8_SM_002826,M,167.8,84.9,39.72,110.5,98.3,103.0,25.96999999999999,39.07000000000001,47.8,66.0,6.010000000000014,0.6647043767596618,0.7242424242424242
4238,8_SM_004239,M,161.2,62.5,38.3,96.2,89.8,87.7,30.420000000000005,36.25,44.5,66.2,6.170000000000004,0.8391724137931036,0.6722054380664653
446,8_SM_000447,F,165.8,57.7,32.660000000000004,79.0,73.0,96.9,34.970000000000006,37.62,46.2,69.6,5.65,0.9295587453482193,0.6637931034482759
1829,8_SM_001830,F,161.8,61.6,33.85,91.8,77.8,94.9,30.570000000000004,36.33,44.5,65.7,6.240000000000009,0.8414533443435179,0.6773211567732116
1489,8_SM_001490,F,167.8,62.0,37.67,87.7,78.0,96.4,31.399999999999995,39.03,45.9,68.7,9.839999999999986,0.8045093517806814,0.6681222707423581
2823,8_SM_002824,M,180.0,74.6,41.13,95.2,88.3,98.3,33.879999999999995,43.010000000000005,48.9,76.9,8.320000000000004,0.7877237851662402,0.635890767230169
4321,8_SM_004322,M,161.0,65.3,40.93,94.4,92.7,95.1,26.509999999999998,33.519999999999996,45.1,61.0,6.670000000000004,0.7908711217183771,0.739344262295082
4064,8_SM_004065,M,180.8,77.2,40.75,101.0,92.3,97.3,32.14,42.82,50.5,73.8,9.159999999999991,0.7505838393274171,0.6842818428184282
327,8_SM_000328,F,156.5,73.0,32.94,109.9,99.5,100.0,28.309999999999995,32.910000000000004,47.8,61.2,5.659999999999991,0.8602248556669703,0.7810457516339868
2503,8_SM_002504,F,158.7,72.2,36.14,101.7,92.8,103.9,29.720000000000006,36.2,42.6,66.0,5.3799999999999955,0.8209944751381216,0.6454545454545455
3624,8_SM_003625,M,171.6,68.7,41.79,96.7,76.1,94.1,32.60000000000001,39.73,44.1,71.4,9.39000000000001,0.8205386357915936,0.6176470588235294
2199,8_SM_002200,F,155.0,50.0,34.04,81.2,73.5,89.2,30.740000000000002,34.15,40.2,64.6,6.770000000000005,0.900146412884334,0.6222910216718267
2688,8_SM_002689,M,178.2,66.3,40.53,89.0,74.3,92.8,36.07000000000001,41.16,48.6,76.4,10.120000000000005,0.8763362487852286,0.6361256544502617
2467,8_SM_002468,F,157.0,62.8,33.38,91.8,83.7,99.1,28.49,34.85,43.8,63.8,5.310000000000014,0.8175035868005738,0.6865203761755486
1016,8_SM_001017,F,177.0,69.0,38.97,89.4,73.8,99.7,34.56,41.72,51.9,74.6,6.65,0.828379674017258,0.6957104557640751
3712,8_SM_003713,M,181.5,102.8,43.04,111.5,105.5,112.1,30.75,46.01,46.4,76.9,6.309999999999991,0.6683329710932406,0.6033810143042913
2359,8_SM_002360,F,157.1,52.8,33.75,85.5,76.5,91.8,30.630000000000006,35.6,40.9,65.1,5.720000000000004,0.8603932584269665,0.6282642089093702
2849,8_SM_002850,M,170.5,71.8,38.35,93.8,80.7,101.0,31.74,38.83,44.8,71.7,9.1,0.8174092196755086,0.6248256624825662
3240,8_SM_003241,M,176.5,69.7,41.43,93.1,80.2,94.3,30.449999999999996,39.43,46.2,69.4,7.95,0.7722546284554906,0.6657060518731989
3523,8_SM_003524,M,177.5,75.3,39.089999999999996,92.2,82.9,96.9,31.85,41.9,48.9,73.8,6.229999999999995,0.7601431980906922,0.6626016260162602
6,8_SM_000007,F,168.1,49.3,36.75,81.0,67.5,88.6,30.979999999999997,38.290000000000006,44.6,70.4,7.579999999999996,0.8090885348654999,0.6335227272727273
942,8_SM_000943,F,155.8,44.2,34.97,80.5,71.5,83.4,29.569999999999993,33.86,43.2,62.7,7.220000000000004,0.8733018310691079,0.6889952153110048
443,8_SM_000444,F,170.6,61.3,34.35,87.9,73.3,98.7,35.489999999999995,38.82,45.9,72.8,8.329999999999995,0.9142194744976815,0.6304945054945055
1603,8_SM_001604,F,160.7,60.6,34.15,91.3,84.5,94.8,32.77,37.839999999999996,44.1,68.7,5.6299999999999955,0.8660147991543342,0.6419213973799126
1257,8_SM_001258,F,166.6,64.1,36.7,96.9,84.4,99.2,30.829999999999995,38.5,45.0,69.3,8.559999999999992,0.8007792207792206,0.6493506493506493
1709,8_SM_001710,F,163.5,53.5,38.03,86.0,71.0,92.0,32.67999999999999,38.339999999999996,43.5,69.4,8.029999999999996,0.8523735002608241,0.6268011527377522
4215,8_SM_004216,M,168.5,56.9,37.78,89.3,85.1,87.1,32.470000000000006,37.39,42.0,69.0,9.15,0.8684140144423644,0.6086956521739131
1495,8_SM_001496,F,165.2,72.5,37.05,97.4,86.4,105.1,30.71,37.68,44.4,69.7,8.15,0.8150212314225054,0.6370157819225251
4383,8_SM_004384,M,186.3,79.7,42.489999999999995,98.0,91.2,98.1,34.309999999999995,43.68,51.7,77.8,7.760000000000014,0.7854853479853479,0.6645244215938304
2037,8_SM_002038,F,156.9,63.5,36.25,92.5,87.0,96.7,28.589999999999996,33.71,46.6,61.5,6.520000000000005,0.8481162859685552,0.7577235772357723
1421,8_SM_001422,F,156.4,50.2,34.3,87.9,69.8,89.0,28.940999999999995,35.58,43.0,64.2,5.529999999999996,0.813406408094435,0.6697819314641744
2515,8_SM_002516,F,158.5,52.1,34.989999999999995,85.2,70.5,90.5,29.049999999999994,36.55,41.9,65.1,7.929999999999995,0.7948016415868672,0.6436251920122888
3573,8_SM_003574,M,182.5,80.4,40.43,98.4,77.2,102.3,31.860000000000003,42.42,50.2,73.8,8.7,0.7510608203677511,0.6802168021680217
2431,8_SM_002432,F,170.3,65.3,37.13,96.3,82.2,98.1,32.59,41.13,43.6,74.3,8.279999999999996,0.7923656698273767,0.5868102288021535
3752,8_SM_003753,M,169.8,69.4,39.61,95.6,81.0,92.5,30.359999999999996,39.269999999999996,44.9,69.6,7.3799999999999955,0.7731092436974789,0.6451149425287357
196,8_SM_000197,F,160.8,51.2,34.68,79.7,75.3,91.0,30.279999999999994,35.9,45.6,65.3,7.319999999999982,0.8434540389972144,0.6983154670750383
1844,8_SM_001845,F,155.1,60.0,35.83,94.3,88.7,97.7,30.450000000000006,34.37,41.2,63.7,6.470000000000004,0.8859470468431775,0.6467817896389325
3388,8_SM_003389,M,174.0,56.1,38.519999999999996,83.9,69.8,89.3,33.690000000000005,40.67,43.6,72.9,7.659999999999991,0.8283747233833293,0.598079561042524
